locus,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj,significant,Column1,Column2,Column3,Column4,Column5
NWMN_0778,1816.025569,2672.042579,960.0085599,0.359278916,-1.476823822,0.004695264,0.024349478,yes,Conserved Hypothetical TOPRIM_RNase_M5_like; TOPRIM_ RNase M5_like: The topoisomerase-primase (TOPRIM) nucleotidyl transferase/hydrolase domain found in Ribonuclease M5: (RNase M5) and other small primase-like proteins from bacteria and archaea. RNase M5 catalyzes the maturation of 5S rRNA in low,,,,
NWMN_0779,927.1361924,1342.353494,511.9188912,0.381359227,-1.390777487,0.005803734,0.028613505,yes,"TRX family; composed of two groups: Group I, which includes proteins that exclusively encode a TRX domain; and Group II, which are composed of fusion proteins of TRX and additional domains. Group I TRX is a small ancient protein that alter the redox state of target proteins via the reversible oxidation of an active site dithiol, present in a CXXC motif, partially exposed at the protein's surface. TRX reduces protein disulfide bonds, resulting in a disulfide bond at its active site. Oxidized TRX is converted to the active form by TRX reductase, using reducing equivalents derived from either NADPH or ferredoxins. By altering their redox state, TRX regulates the functions of at least 30 target proteins, some of which are enzymes and transcription factors. It also plays an important role in the defense against oxidative stress by directly reducing hydrogen peroxide and certain radicals, and by serving as a reductant for peroxiredoxins. At least two major types of functional TRXs have been reported in most organisms; in eukaryotes, they are located in the cytoplasm and the mitochondria. Higher plants contain more types (at least 20 TRX genes have been detected in the genome of Arabidopsis thaliana), two of which (types f amd m) are located in the same compartment, the chloroplast. Also included in the alignment are TRX-like domains which show sequence homology to TRX but do not contain the redox active CXXC motif. Group II proteins, in addition to either a redox active TRX or a TRX-like domain, also contain additional domains, which may or may not possess homology to known proteins.",,,,
NWMN_0780,7418.22674,1283.997707,13552.45577,10.55489094,3.399839767,1.25E-05,0.000156106,yes,ABC tranporter ATPase Met or ion,,,,
NWMN_0781,4043.367826,631.382408,7455.353245,11.8079838,3.561690742,1.48E-06,2.29E-05,yes,ABC tranporter transmembrane,,,,
NWMN_0782,6106.761596,1144.454772,11069.06842,9.671914254,3.273801455,5.54E-07,9.16E-06,yes,"substrate binding protien ABC-type metal ion transport system, periplasmic component/surface antigen [Inorganic ion transport and metabolism]",,,,
NWMN_0783,166767.4052,269374.2928,64160.51765,0.238183521,-2.06985449,0.09400477,0.224394426,no,,,,,
NWMN_0784,7320.141992,4714.515746,9925.768238,2.105363259,1.074069177,0.082343156,0.206094507,no,,,,,
NWMN_0785,16665.69761,16368.94017,16962.45505,1.036258602,0.051384077,0.942149308,0.971592965,no,,,,,
NWMN_0786,18201.30973,17808.80746,18593.812,1.044079568,0.062231662,0.878397805,0.937737798,no,,,,,
NWMN_0787,18524.49517,18769.04994,18279.9404,0.973940634,-0.038094259,0.790040196,0.890584569,no,,,,,
NWMN_0788,6696.477487,6533.778969,6859.176005,1.049802272,0.070117625,0.898355707,0.948445843,no,,,,,
NWMN_0789,21551.85997,23277.64389,19826.07606,0.85172177,-0.231545869,0.679959264,0.815571972,no,,,,,
NWMN_0790,41.61211197,15.19749426,68.02672968,4.476180646,2.162268261,2.31E-05,0.000276191,yes,,,,,
NWMN_0791,4276.110115,4114.246745,4437.973485,1.078684328,0.109272728,0.970420244,0.985889618,no,,,,,
NWMN_0792,4690.893236,4409.047721,4972.73875,1.127848702,0.173573547,0.843918827,0.919582942,no,,,,,
NWMN_0793,2735.995319,2832.859036,2639.131603,0.931614164,-0.102195521,0.703654876,0.830142173,no,,,,,
NWMN_0794,1444.967974,1332.442521,1557.493428,1.168901025,0.225152777,0.818180326,0.906660387,no,,,,,
NWMN_0795,3095.835839,2575.629399,3616.042279,1.403945102,0.489486523,0.505186326,0.68287924,no,,,,,
NWMN_0796,14923.4452,13171.07716,16675.81324,1.266093352,0.340383782,0.506304263,0.683353842,no,,,,,
NWMN_0797,1142.83512,1011.473539,1274.1967,1.259742989,0.333129427,0.41599942,0.608967218,no,,,,,
NWMN_0798,887.0339299,905.6976377,868.3702222,0.958786008,-0.06071924,0.761839102,0.873076694,no,,,,,
NWMN_0799,2299.643319,2403.798746,2195.487893,0.913340976,-0.130774536,0.70406665,0.830201335,no,,,,,
NWMN_0800,2909.479151,2845.85787,2973.100432,1.044711496,0.063104587,0.971570322,0.986291085,no,,,,,
NWMN_0801,4859.905537,5265.383931,4454.427144,0.845983351,-0.241298823,0.631453747,0.779264278,no,,,,,
NWMN_0802,631.9771742,600.4986328,663.4557157,1.104841343,0.143839211,0.798814307,0.894889963,no,,,,,
NWMN_0803,8922.604006,8459.616339,9385.591672,1.109458313,0.14985546,0.909173721,0.954851661,no,,,,,
NWMN_0804,4540.812327,4582.698486,4498.926169,0.981719872,-0.026616677,0.821368158,0.907964272,no,,,,,
NWMN_0805,2296.827872,2385.758602,2207.897143,0.925448677,-0.11177511,0.669028173,0.808589554,no,,,,,
NWMN_0806,9304.887524,10488.09078,8121.684272,0.774372042,-0.368901228,0.392342203,0.586493236,no,,,,,
NWMN_0807,7603.643231,7829.656114,7377.630348,0.942267482,-0.085791439,0.80908047,0.901162519,no,,,,,
NWMN_0808,751.4131855,1177.095711,325.7306597,0.276724022,-1.853480207,0.070281743,0.188262299,no,,,,,
NWMN_0809,4803.578999,5202.140248,4405.017751,0.846770279,-0.239957462,0.726397578,0.846977631,no,,,,,
NWMN_0810,2474.011549,2730.4647,2217.558398,0.812154209,-0.300174408,0.910830394,0.956087282,no,,,,,
NWMN_0811,15962.00096,26046.07858,5877.923333,0.225674023,-2.147687734,0.000180457,0.001636867,yes,,,,,
NWMN_0812,3657.478209,3174.181075,4140.775342,1.304517683,0.383516501,0.45137925,0.63548167,no,,,,,
NWMN_0813,4940.584791,304.7453616,9576.424221,31.42434776,4.973810895,1.99E-16,1.79E-14,yes,Na+/H+ antiporter family protein / H+/citrate symporter,,,,
NWMN_0814,2951.835245,1417.285795,4486.384695,3.165476371,1.662422626,0.000269655,0.002295146,yes,,,,,
NWMN_0815,17843.17146,155.2566624,35531.08625,228.8538585,7.838282806,3.44E-26,1.29E-23,yes,"hypothetical protein/ NAD(P)-binding Rossmann-like domain / NADH dehydrogenase, FAD-containing subunit [Energy production and conversion",,,,
NWMN_0816,1462.282478,1565.493258,1359.071698,0.868142798,-0.203995728,0.858997072,0.927503863,no,,,,,
NWMN_0817,1000.795619,1126.174888,875.4163502,0.77733606,-0.363389652,0.58374263,0.742719344,no,,,,,
NWMN_0818,3301.882599,3547.211644,3056.553553,0.861677808,-0.214779567,0.732388521,0.850925392,no,,,,,
NWMN_0819,6875.193637,7509.745121,6240.642153,0.831005853,-0.267069456,0.669682331,0.808632131,no,,,,,
NWMN_0820,2625.337857,3230.261282,2020.414432,0.625464709,-0.676999611,0.244310858,0.431006231,no,,,,,
NWMN_0821,1760.616644,2107.444326,1413.788961,0.670854714,-0.575927737,0.333716856,0.527527008,no,,,,,
NWMN_0822,14111.95297,17832.73902,10391.16692,0.582701676,-0.779170634,0.223772655,0.406884973,no,,,,,
NWMN_0823,450.5194497,530.1242728,370.9146265,0.69967486,-0.515243439,0.361374934,0.556059551,no,,,,,
NWMN_0824,7961.945886,9609.579183,6314.312588,0.657085234,-0.605847572,0.381909375,0.576504446,no,,,,,
NWMN_0825,11189.43323,17138.80709,5240.059365,0.305742362,-1.709611636,0.150486686,0.31011176,no,,,,,
NWMN_0826,3992.189784,3109.081222,4875.298346,1.568083301,0.649002201,0.161738576,0.326854524,no,,,,,
NWMN_0827,9009.66776,15505.31609,2514.01943,0.162139192,-2.624695232,5.37E-06,7.33E-05,yes,,,,,
NWMN_0828,21654.94389,36917.09316,6392.794614,0.173166251,-2.529770311,4.58E-06,6.37E-05,yes,,,,,
NWMN_0829,495.7225483,841.1377827,150.307314,0.178695235,-2.484426928,4.17E-07,7.22E-06,yes,,,,,
NWMN_0830,1010.533096,1258.919456,762.1467372,0.605397537,-0.72404529,0.082051701,0.205956864,no,,,,,
NWMN_0831,300.3114577,286.5034244,314.1194909,1.096390005,0.132761082,0.853691511,0.925599967,no,,,,,
NWMN_0832,157.189703,132.9375396,181.4418663,1.364865537,0.448758827,0.436929866,0.62661786,no,,,,,
NWMN_0833,16992.04525,13186.3175,20797.773,1.57722374,0.657387331,0.298158618,0.490609867,no,,,,,
NWMN_0834,1635.694101,1716.973619,1554.414583,0.905322345,-0.143496532,0.911355446,0.956087282,no,,,,,
NWMN_0835,3442.489011,4183.528175,2701.449846,0.645734828,-0.630986254,0.567403813,0.733247361,no,,,,,
NWMN_0836,2401.806099,2960.274542,1843.337657,0.622691453,-0.683410617,0.531822816,0.703982496,no,,,,,
NWMN_0837,4444.845945,2924.974471,5964.717418,2.039237428,1.028029758,0.08655696,0.212209356,no,,,,,
NWMN_0838,7090.317229,4348.208596,9832.425861,2.261259009,1.177126251,0.053559193,0.154862252,no,,,,,
NWMN_0839,26355.77877,20260.45427,32451.10328,1.601696726,0.679601006,0.282743651,0.473436165,no,,,,,
NWMN_0840,2115.936129,2868.548999,1363.323258,0.475265808,-1.073193481,0.304416686,0.497461413,no,,,,,
NWMN_0841,13581.86249,9387.593432,17776.13156,1.893577059,0.921114132,0.095361348,0.226368975,no,,,,,
NWMN_0842,4783.157328,5168.370325,4397.94433,0.850934444,-0.232880104,0.501269751,0.679718661,no,,,,,
NWMN_0843,8230.785788,9770.661737,6690.90984,0.684795976,-0.546253871,0.689407057,0.820187722,no,,,,,
NWMN_0844,458.8874426,413.4935028,504.2813824,1.219563014,0.286364303,0.293630484,0.48581473,no,,,,,
NWMN_0845,4722.528544,5661.0081,3784.048988,0.668440836,-0.581128222,0.199409631,0.379942818,no,,,,,
NWMN_0846,183.5064234,80.07855598,286.9342908,3.583160152,1.841232527,1.95E-05,0.000235953,yes,,,,,
NWMN_0847,54.44991063,18.99907384,89.90074743,4.731848942,2.242404018,0.000315889,0.002603846,yes,,,,,
NWMN_0848,83.81658161,54.51391463,113.1192486,2.075052752,1.053148013,0.024534183,0.089286658,no,,,,,
NWMN_0849,137.9220011,86.31990771,189.5240946,2.195601219,1.134616045,0.011749231,0.049677575,yes,,,,,
NWMN_0850,437.0560491,307.6441692,566.4679289,1.841308842,0.88073163,0.082000822,0.205956864,no,,,,,
NWMN_0851,1066.057857,678.5190624,1453.596651,2.142307758,1.099165748,0.01205259,0.050714038,no,,,,,
NWMN_0852,2219.310797,2918.08283,1520.538763,0.521074572,-0.94043824,0.383650768,0.578131175,no,,,,,
NWMN_0853,6017.644543,8376.337694,3658.951391,0.436819947,-1.194889356,0.028620117,0.09905214,no,,,,,
NWMN_0854,12449.60501,17298.82614,7600.383878,0.43935836,-1.18652995,0.04916819,0.146378403,no,,,,,
NWMN_0855,209.2522896,280.3734465,138.1311327,0.492668384,-1.021311203,0.260475104,0.451041383,no,,,,,
NWMN_0856,2590.946073,4431.816098,750.0760483,0.169248008,-2.562789237,5.77E-06,7.66E-05,yes,,,,,
NWMN_0857,2987.83976,5069.048578,906.6309419,0.178856235,-2.483127686,0.002275286,0.013095426,yes,,,,,
NWMN_0858,4298.937916,7360.916082,1236.959751,0.168044268,-2.573086766,0.003404517,0.018557244,yes,,,,,
NWMN_0859,4558.390996,7933.875658,1182.906334,0.149095648,-2.745689946,0.001503384,0.009443134,yes,,,,,
NWMN_0860,9763.810503,17117.48994,2410.131069,0.140799327,-2.828287653,1.74E-07,3.36E-06,yes,,,,,
NWMN_0861,67.81092467,63.96290106,71.65894827,1.120320484,0.163911495,0.760383585,0.871821987,no,,,,,
NWMN_0862,70.93744928,40.92442418,100.9504744,2.466753691,1.302613667,0.011478847,0.048691928,yes,,,,,
NWMN_0863,155.7548493,113.7038087,197.8058899,1.739659314,0.798804804,0.09155184,0.220116126,no,,,,,
NWMN_0864,297.66742,279.4497664,315.8850736,1.130382314,0.176810798,0.860489047,0.928181559,no,,,,,
NWMN_0865,262.3441827,288.5145704,236.1737949,0.81858533,-0.288795282,0.720953691,0.843264098,no,,,,,
NWMN_0866,5024.359935,4301.08649,5747.633381,1.336321275,0.418266898,0.364316671,0.558661656,no,,,,,
NWMN_0867,74700.65106,87566.52472,61834.7774,0.7061463,-0.501960982,0.713946001,0.838068689,no,,,,,
NWMN_0868,19328.7132,9251.540952,29405.88545,3.178485142,1.668339344,0.000613356,0.004501963,yes,,,,,
NWMN_0869,94.08023298,33.56338702,154.5970789,4.606122703,2.203552844,5.99E-06,7.90E-05,yes,,,,,
NWMN_0870,15241.56116,8038.573643,22444.54869,2.792105874,1.481353648,0.013087764,0.054025795,no,,,,,
NWMN_0871,3.965232496,2.191539516,5.738925475,2.618673053,1.388835947,0.119541146,0.264937248,no,,,,,
NWMN_0872,6273.76373,7002.325892,5545.201568,0.791908525,-0.336594304,0.629759292,0.77804304,no,,,,,
NWMN_0873,3482.707978,4352.709878,2612.706078,0.600248156,-0.736369029,0.205013796,0.385673902,no,,,,,
NWMN_0874,771.2214436,810.6758448,731.7670424,0.902662941,-0.147740716,0.888720641,0.942340282,no,,,,,
NWMN_0875,1365.671748,1289.455903,1441.887594,1.118213962,0.161196263,0.799832081,0.894889963,no,,,,,
NWMN_0876,2559.049633,2299.50099,2818.598275,1.225743449,0.293657051,0.695636766,0.824877906,no,,,,,
NWMN_0877,4380.047578,4228.142957,4531.952199,1.071854061,0.100108488,0.851399916,0.924159725,no,,,,,
NWMN_0878,1654.918743,1508.948118,1800.889368,1.193473352,0.255166354,0.652979847,0.795077512,no,,,,,
NWMN_0879,2529.045577,1893.963795,3164.127359,1.670637722,0.740398918,0.218272743,0.399962606,no,,,,,
NWMN_0880,3237.537225,2668.533657,3806.540794,1.426454106,0.512433332,0.466352968,0.649454735,no,,,,,
NWMN_0881,7339.33323,7841.378286,6837.288175,0.871949793,-0.197683028,0.815768298,0.904754907,no,,,,,
NWMN_0882,5826.287083,5771.664137,5880.910029,1.018927971,0.02705207,0.998135082,1,no,,,,,
NWMN_0883,1512.019586,2462.53038,561.5087915,0.228021062,-2.132761007,8.28E-05,0.000845421,yes,,,,,
NWMN_0884,716.1230889,886.6886666,545.5575111,0.61527516,-0.700696346,0.147257862,0.306113599,no,,,,,
NWMN_0885,14653.62051,25312.6632,3994.577829,0.157809465,-2.663744361,0.033229431,0.109631948,no,,,,,
NWMN_0886,4505.783363,5445.263514,3566.303213,0.654936754,-0.610572499,0.364287873,0.558661656,no,,,,,
NWMN_0887,6933.243538,6705.842118,7160.644957,1.067821883,0.09467102,0.882922438,0.939021516,no,,,,,
NWMN_0888,4644.156738,3378.934501,5909.378975,1.748888288,0.806438138,0.176856662,0.347202448,no,,,,,
NWMN_0889,1040.922728,692.1045479,1389.740908,2.007992741,1.005754054,0.081280767,0.20522172,no,,,,,
NWMN_0890,6361.235852,4095.627643,8626.844061,2.106354584,1.07474832,0.066902717,0.181911343,no,,,,,
NWMN_0891,3429.536127,5813.095564,1045.97669,0.179934542,-2.474455926,0.146431386,0.304637907,no,,,,,
NWMN_0892,2719.510997,1942.352567,3496.669427,1.800223856,0.848176315,0.108083081,0.247168782,no,,,,,
NWMN_0893,5397.820465,4061.290735,6734.350195,1.658179784,0.729600436,0.101487485,0.237409845,no,,,,,
NWMN_0894,2138.129796,2290.880812,1985.37878,0.866644292,-0.206488124,0.779269428,0.882631562,no,,,,,
NWMN_0895,392.704714,515.1855044,270.2239237,0.524517715,-0.930936595,0.482885511,0.664444361,no,,,,,
NWMN_0896,2445.751258,4322.547292,568.9552247,0.131624986,-2.925494722,0.048898292,0.145857577,no,,,,,
NWMN_0897,3259.394449,3660.954094,2857.834804,0.780625687,-0.357297159,0.724999637,0.846743637,no,,,,,
NWMN_0898,3335.293653,4283.540627,2387.046679,0.557260194,-0.843576993,0.555638835,0.72392699,no,,,,,
NWMN_0899,4760.385298,5868.6328,3652.137796,0.622314928,-0.684283242,0.690837798,0.82090003,no,,,,,
NWMN_0900,38.18091836,46.27802743,30.08380929,0.650066802,-0.621340115,0.204224481,0.384743019,no,,,,,
NWMN_0901,132.5111135,118.2405773,146.7816496,1.241381368,0.311946397,0.590235763,0.746869757,no,,,,,
NWMN_0902,94.55696292,89.24414797,99.86977786,1.119062483,0.162290592,0.763230718,0.873901166,no,,,,,
NWMN_0903,122.1631328,129.9690798,114.3571858,0.879879938,-0.184621418,0.854887064,0.925743845,no,,,,,
NWMN_0904,260.4779728,491.7174065,29.23853912,0.059462079,-4.071886291,0.009313523,0.041600403,yes,hypothetical,,,,
NWMN_0905,184.4050437,305.0624661,63.74762137,0.208965797,-2.25866127,1.45E-06,2.27E-05,yes,,,,,
NWMN_0906,2037.189189,3286.72719,787.6511882,0.23964605,-2.061022935,6.09E-05,0.000644153,yes,,,,,
NWMN_0907,357.6551732,584.6608952,130.6494511,0.223461928,-2.161899037,0.116916945,0.260003384,no,,,,,
NWMN_0908,739.5553511,1240.979746,238.1309563,0.191889479,-2.381652486,1.03E-06,1.64E-05,yes,,,,,
NWMN_0909,116.1719974,156.4539209,75.89007397,0.48506342,-1.043754709,0.208495936,0.38942093,no,,,,,
NWMN_0910,1306.006513,928.5627012,1683.450324,1.812963542,0.858349913,0.080610221,0.20430117,no,,,,,
NWMN_0911,8962.209361,12146.34841,5778.070317,0.475704312,-1.071862991,0.319671128,0.513715041,no,,,,,
NWMN_0912,6760.075384,4892.831626,8627.319143,1.763256904,0.818242688,0.135236448,0.289412645,no,,,,,
NWMN_0913,11294.94295,7654.097016,14935.78889,1.951345646,0.964469348,0.12135502,0.267595499,no,,,,,
NWMN_0914,8119.067307,5276.882728,10961.25189,2.077221051,1.054654751,0.07204956,0.191326728,no,,,,,
NWMN_0915,15692.83267,17710.79368,13674.87166,0.77212077,-0.373101573,0.73825742,0.855424038,no,,,,,
NWMN_0916,140.819079,116.1893808,165.4487772,1.423957819,0.509906411,0.362052305,0.55649569,no,,,,,
NWMN_0917,548.3750478,434.1892959,662.5607997,1.525972211,0.60972869,0.375529295,0.570498866,no,,,,,
NWMN_0918,277.775177,260.8909507,294.6594032,1.129435124,0.175601403,0.998687034,1,no,,,,,
NWMN_0919,3943.035595,4050.301874,3835.769315,0.947032946,-0.078513479,0.966568275,0.984899123,no,,,,,
NWMN_0920,355.4158941,542.4680678,168.3637204,0.31036614,-1.687956922,0.212805752,0.392976276,no,,,,,
NWMN_0921,740.9057455,992.9477901,488.8637009,0.492335756,-1.022285575,0.449540462,0.634555032,no,,,,,
NWMN_0922,50333.25052,27263.36029,73403.14074,2.692373205,1.428878404,0.022581028,0.083279749,no,,,,,
NWMN_0923,245.3594078,176.6921159,314.0266996,1.777253602,0.829649559,0.086897823,0.212209356,no,,,,,
NWMN_0924,4542.500664,2970.996079,6114.00525,2.057897449,1.04117109,0.04233566,0.131006955,no,,,,,
NWMN_0925,11222.68694,6611.472132,15833.90175,2.39491318,1.259973357,0.032664403,0.108452459,no,,,,,
NWMN_0926,2286.103384,2742.942058,1829.26471,0.666898779,-0.584460287,0.355916359,0.550627262,no,,,,,
NWMN_0927,8398.086317,9517.134641,7279.037994,0.764835034,-0.386779487,0.65179263,0.794001931,no,qoxD,,,,
NWMN_0928,25113.16398,26978.83952,23247.48845,0.861693418,-0.21475343,0.882625197,0.939021516,no,qoxC,,,,
NWMN_0929,90777.91389,102105.0051,79450.82266,0.77812858,-0.361919525,0.635740709,0.781736692,no,qoxB,,,,
NWMN_0930,44511.81005,49362.97441,39660.64569,0.803449269,-0.315721163,0.624661426,0.773940401,no,qoxA,,,,
NWMN_0931,8704.777999,11224.55541,6185.000591,0.551024104,-0.859812664,0.439481398,0.6275218,no,hypothetical protein similar to Citinase,,,,
NWMN_0932,13946.14391,21880.40244,6011.88537,0.274761188,-1.863749867,0.0003333,0.002738721,yes,"FolD; bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase ",,,,
NWMN_0933,1015.014607,1765.435272,264.5939417,0.149874621,-2.738171993,4.91E-08,1.08E-06,yes,purE Purine biosynthesis,,,,
NWMN_0934,3657.659928,6011.314557,1304.005299,0.216925148,-2.204730783,0.005446928,0.027370814,yes,purK,,,,
NWMN_0935,1705.980702,2855.766065,556.1953393,0.19476222,-2.360214243,0.000874911,0.006038317,yes,purC,,,,
NWMN_0936,3543.659445,6120.407692,966.911198,0.157981502,-2.662172454,0.005343433,0.026954421,yes,purQ,,,,
NWMN_0937,11185.45311,19223.22559,3147.680639,0.163743625,-2.610489357,0.009718043,0.043112471,yes,purL,,,,
NWMN_0938,8551.585713,14705.64079,2397.530638,0.163034761,-2.616748494,0.010025459,0.043880276,yes,purF,,,,
NWMN_0939,6945.142622,11927.3313,1962.953943,0.164576123,-2.603173053,0.012224305,0.051107375,no,purM,,,,
NWMN_0940,4869.47815,8400.673965,1338.282334,0.159306544,-2.650122566,0.010865669,0.04662068,yes,purN,,,,
NWMN_0941,10795.76423,18322.37754,3269.150915,0.178423947,-2.486618838,0.006419006,0.03088925,yes,purH,,,,
NWMN_0942,12843.87373,22294.29402,3393.453447,0.152211747,-2.715848388,9.42E-07,1.51E-05,yes,purD,,,,
NWMN_0943,525.8760359,328.4567098,723.2953621,2.202102562,1.138881663,0.008527258,0.039159446,yes,"Conserved hypothetical CbiQ; ABC-type cobalt transport system, permease component CbiQ and related transporters [Inorganic ion transport and metabolism]",,,,
NWMN_0944,1705.518616,1128.672459,2282.364772,2.022167506,1.015902508,0.035576111,0.114907761,no,"hypothetical ABC transporter CcmA; ABC-type transport system involved in cytochrome c biogenesis, ATPase component ",,,,
NWMN_0945,582.1625755,426.5683428,737.7568082,1.72951608,0.790368427,0.060858406,0.169268585,no,"COG4721; ABC-type cobalt transport system, predicted permease component [Inorganic ion transport and metabolism]",,,,
NWMN_0946,12977.4984,17063.05916,8891.937638,0.521122124,-0.940306589,0.278634622,0.468816656,no,,,,,
NWMN_0947,2184.951064,1668.695801,2701.206328,1.618752997,0.694882864,0.248998006,0.436372763,no,,,,,
NWMN_0948,8560.940545,11373.41716,5748.463934,0.505429798,-0.984417373,0.029684149,0.101790919,no,,,,,
NWMN_0949,10680.30697,11974.78445,9385.829487,0.783799452,-0.351443531,0.32706005,0.519841483,no,,,,,
NWMN_0950,77163.12152,88248.81441,66077.42863,0.748762792,-0.41741935,0.310831706,0.504474067,no,,,,,
